timestamp,market,symbol,side,pnl_pct
2026-06-28T12:30:53.109037,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-1.2322
2026-06-28T12:30:53.374904,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.3892
2026-06-28T14:20:47.077531,OKX,ARB-USDT-SWAP,CLOSE_LONG,-0.2957
2026-06-28T15:09:12.518162,OKX,BTC-USDT-SWAP,CLOSE_SHORT,0.0686
2026-06-28T16:34:04.588690,OKX,XRP-USDT-SWAP,CLOSE_SHORT,0.3624
2026-06-28T17:35:48.422504,OKX,BTC-USDT-SWAP,CLOSE_LONG,-0.7690
2026-06-28T18:27:23.210152,OKX,SOL-USDT-SWAP,CLOSE_SHORT,0.1264
2026-06-28T19:48:04.082194,OKX,ETH-USDT-SWAP,CLOSE_LONG,-0.5322
2026-06-28T21:28:25.907331,OKX,ARB-USDT-SWAP,CLOSE_SHORT,1.9086
2026-06-28T21:47:24.812650,OKX,SOL-USDT-SWAP,CLOSE_SHORT,0.1276
2026-06-28T21:50:33.962055,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-0.1328
2026-06-28T21:50:34.231134,OKX,AVAX-USDT-SWAP,CLOSE_LONG,-1.4846
2026-06-28T22:02:05.385476,OKX,ETH-USDT-SWAP,CLOSE_LONG,0.7921
2026-06-28T22:18:45.064568,OKX,BTC-USDT-SWAP,CLOSE_SHORT,0.0249
2026-06-28T23:01:46.193269,OKX,AVAX-USDT-SWAP,CLOSE_LONG,-0.2602
2026-06-28T23:28:57.064590,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.5451
2026-06-28T23:32:03.836844,OKX,ETH-USDT-SWAP,CLOSE_LONG,-0.2607
2026-06-29T00:55:39.732551,OKX,SOL-USDT-SWAP,CLOSE_LONG,-0.2233
2026-06-29T00:58:45.721641,OKX,BTC-USDT-SWAP,CLOSE_LONG,0.3121
2026-06-29T02:13:14.842727,OKX,AVAX-USDT-SWAP,CLOSE_LONG,-0.9994
2026-06-29T04:33:40.367065,OKX,AVAX-USDT-SWAP,CLOSE_LONG,0.7998
2026-06-29T05:05:22.760146,OKX,ETH-USDT-SWAP,CLOSE_LONG,-1.2854
2026-06-29T05:56:37.761928,OKX,BTC-USDT-SWAP,CLOSE_LONG,0.0477
2026-06-29T10:02:02.291976,OKX,BTC-USDT-SWAP,CLOSE_LONG,-0.2566
2026-06-29T12:12:35.652315,OKX,BNB-USDT-SWAP,CLOSE_SHORT,5.1151
2026-06-29T12:38:28.815747,OKX,AVAX-USDT-SWAP,CLOSE_LONG,-0.4821
2026-06-29T12:39:41.712842,OKX,BTC-USDT-SWAP,CLOSE_LONG,-1.0422
2026-06-29T12:40:46.909645,OKX,ETH-USDT-SWAP,CLOSE_LONG,-1.2137
2026-06-29T13:30:02.521523,OKX,ETH-USDT-SWAP,CLOSE_SHORT,1.1087
2026-06-29T14:33:46.211036,OKX,AVAX-USDT-SWAP,CLOSE_SHORT,-0.6769
2026-06-29T15:05:17.567726,OKX,BTC-USDT-SWAP,CLOSE_SHORT,2.1695
2026-06-29T15:05:33.593814,OKX,AVAX-USDT-SWAP,CLOSE_SHORT,0.6881
2026-06-29T15:12:25.373610,OKX,ETH-USDT-SWAP,CLOSE_SHORT,0.0826
2026-06-29T15:30:02.726983,OKX,AVAX-USDT-SWAP,CLOSE_SHORT,-1.3825
2026-06-29T20:45:13.881785,OKX,AVAX-USDT-SWAP,CLOSE_LONG,-0.8759
2026-06-30T00:29:51.163297,OKX,ETH-USDT-SWAP,CLOSE_LONG,-0.2285
2026-06-30T07:03:12.167047,OKX,ETH-USDT-SWAP,CLOSE_LONG,0.1419
2026-06-30T12:24:01.923201,OKX,BTC-USDT-SWAP,CLOSE_LONG,-1.4496
2026-06-30T13:32:32.303260,OKX,SOL-USDT-SWAP,CLOSE_SHORT,2.8310
2026-06-30T14:02:08.023790,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.6189
2026-06-30T15:03:46.446025,OKX,BTC-USDT-SWAP,CLOSE_SHORT,2.1799
2026-06-30T15:46:03.126623,OKX,SOL-USDT-SWAP,CLOSE_LONG,2.0202
2026-06-30T18:01:04.284313,OKX,ADA-USDT-SWAP,CLOSE_LONG,-1.2329
2026-06-30T19:35:15.976308,OKX,ETH-USDT-SWAP,CLOSE_SHORT,0.7053
2026-07-01T01:12:51.340400,OKX,ARB-USDT-SWAP,CLOSE_LONG,-1.7473
2026-07-01T01:22:56.199324,OKX,ETH-USDT-SWAP,CLOSE_LONG,0.4102
2026-07-01T01:28:33.967300,OKX,ARB-USDT-SWAP,CLOSE_SHORT,0.8345
2026-07-01T01:30:26.084701,OKX,BTC-USDT-SWAP,CLOSE_LONG,0.0572
2026-07-01T01:38:47.261819,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-0.7418
2026-07-01T01:38:57.158287,OKX,BTC-USDT-SWAP,CLOSE_SHORT,-0.4423
2026-07-01T02:21:37.480156,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.2349
2026-07-01T03:07:11.993958,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-1.0831
2026-07-01T03:54:51.921949,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-1.0795
2026-07-01T04:26:46.915123,OKX,ADA-USDT-SWAP,CLOSE_LONG,1.0094
2026-07-01T04:40:52.992641,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.6618
2026-07-01T05:08:07.885518,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.0000
2026-07-01T05:58:46.036582,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.2637
2026-07-01T06:20:23.978019,OKX,BTC-USDT-SWAP,CLOSE_SHORT,0.2518
2026-07-01T06:21:45.871261,OKX,DOT-USDT-SWAP,CLOSE_LONG,-0.1926
2026-07-01T06:23:13.545931,OKX,ETH-USDT-SWAP,CLOSE_LONG,-0.1987
2026-07-01T06:37:07.438947,OKX,BTC-USDT-SWAP,CLOSE_LONG,-0.6569
2026-07-01T10:25:55.282244,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-0.2908
2026-07-01T12:31:48.661658,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.0000
2026-07-01T13:37:08.110217,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.5274
2026-07-01T13:46:46.059066,OKX,BTC-USDT-SWAP,CLOSE_SHORT,-1.3231
2026-07-01T14:14:12.756091,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-1.4226
2026-07-01T14:26:32.610732,OKX,ADA-USDT-SWAP,CLOSE_LONG,1.7728
2026-07-01T14:42:25.823106,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.1935
2026-07-01T14:46:36.984427,OKX,ETH-USDT-SWAP,CLOSE_LONG,0.1341
2026-07-01T15:06:25.811950,OKX,BTC-USDT-SWAP,CLOSE_LONG,2.5617
2026-07-01T15:38:38.193160,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.4522
2026-07-01T16:28:02.585817,OKX,ETH-USDT-SWAP,CLOSE_LONG,1.6299
2026-07-01T17:26:08.566329,OKX,ETH-USDT-SWAP,CLOSE_LONG,-0.2790
2026-07-01T18:54:50.564855,OKX,ADA-USDT-SWAP,CLOSE_LONG,-1.2227
2026-07-01T19:16:50.759320,OKX,BTC-USDT-SWAP,CLOSE_LONG,0.6405
2026-07-01T23:35:21.835315,OKX,ETH-USDT-SWAP,CLOSE_LONG,-1.4979
2026-07-01T23:35:31.826209,OKX,BTC-USDT-SWAP,CLOSE_LONG,-0.9427
2026-07-02T03:27:55.580090,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-1.6717
2026-07-02T03:39:00.961908,OKX,BTC-USDT-SWAP,CLOSE_SHORT,-1.7867
2026-07-02T13:29:04.904683,OKX,SOL-USDT-SWAP,CLOSE_LONG,2.4674
2026-07-02T14:42:11.156130,OKX,LINK-USDT-SWAP,CLOSE_LONG,-1.4065
2026-07-02T15:07:34.301081,OKX,ETH-USDT-SWAP,CLOSE_LONG,2.3638
2026-07-02T16:49:16.668161,OKX,LINK-USDT-SWAP,CLOSE_LONG,0.1671
2026-07-03T02:57:58.213104,OKX,ADA-USDT-SWAP,CLOSE_LONG,2.0681
2026-07-03T04:16:15.609954,OKX,ADA-USDT-SWAP,CLOSE_LONG,-1.8452
2026-07-03T05:32:02.279651,OKX,ETH-USDT-SWAP,CLOSE_LONG,0.1913
2026-07-03T08:43:20.127231,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-1.4569
2026-07-03T08:43:25.225215,OKX,LINK-USDT-SWAP,CLOSE_LONG,1.3768
2026-07-03T10:43:52.317677,OKX,LINK-USDT-SWAP,CLOSE_SHORT,-1.9483
2026-07-03T10:44:25.318083,OKX,BTC-USDT-SWAP,CLOSE_LONG,1.2828
2026-07-03T13:13:10.012667,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.8318
2026-07-03T16:51:43.899761,OKX,ADA-USDT-SWAP,CLOSE_LONG,2.3502
2026-07-03T17:30:56.271682,OKX,ADA-USDT-SWAP,CLOSE_LONG,1.6724
2026-07-03T18:17:42.449681,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.0000
2026-07-03T19:09:54.000791,OKX,ADA-USDT-SWAP,CLOSE_LONG,2.4957
2026-07-03T19:33:14.871258,OKX,ETH-USDT-SWAP,CLOSE_LONG,0.9257
2026-07-03T19:44:56.927504,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.3319
2026-07-03T20:07:20.503296,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.8338
2026-07-03T20:36:28.256382,OKX,ETH-USDT-SWAP,CLOSE_SHORT,-1.2212
2026-07-03T20:57:28.815773,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.2756
2026-07-04T01:12:14.474409,OKX,ADA-USDT-SWAP,CLOSE_SHORT,-0.2251
2026-07-04T01:15:30.831660,OKX,ETH-USDT-SWAP,CLOSE_LONG,-0.2457
2026-07-04T04:45:12.787559,OKX,ADA-USDT-SWAP,CLOSE_SHORT,-1.3529
2026-07-04T09:34:10.884596,OKX,ADA-USDT-SWAP,CLOSE_SHORT,0.1138
2026-07-04T12:58:28.207598,OKX,LINK-USDT-SWAP,CLOSE_LONG,3.2727
2026-07-04T14:01:54.902097,OKX,ADA-USDT-SWAP,CLOSE_SHORT,-1.0152
2026-07-04T14:42:24.484609,OKX,ADA-USDT-SWAP,CLOSE_LONG,2.4253
2026-07-04T15:42:13.111638,OKX,ADA-USDT-SWAP,CLOSE_LONG,4.0198
2026-07-04T15:56:48.979128,OKX,ADA-USDT-SWAP,CLOSE_LONG,1.0064
2026-07-04T16:11:35.933015,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.3671
2026-07-04T16:38:04.254211,OKX,ADA-USDT-SWAP,CLOSE_LONG,1.9311
2026-07-04T16:51:31.231635,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.2051
2026-07-04T17:03:19.346831,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.2055
2026-07-04T17:24:14.455253,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.1538
2026-07-04T17:33:22.148368,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.8672
2026-07-04T18:06:01.495745,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.2003
2026-07-04T23:14:45.436731,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.2600
2026-07-05T08:48:07.586603,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.2065
2026-07-05T12:05:15.336504,OKX,ADA-USDT-SWAP,CLOSE_SHORT,0.8017
2026-07-05T12:25:43.069544,OKX,SOL-USDT-SWAP,CLOSE_SHORT,2.0354
2026-07-05T16:43:33.240680,OKX,ADA-USDT-SWAP,CLOSE_LONG,0.1053
2026-07-05T16:46:47.146326,OKX,SOL-USDT-SWAP,CLOSE_SHORT,0.2098
2026-07-05T21:28:42.089973,OKX,SOL-USDT-SWAP,CLOSE_LONG,0.4689
2026-07-05T21:55:18.452309,OKX,BNB-USDT-SWAP,CLOSE_LONG,-0.0847
2026-07-05T22:16:44.593004,OKX,BTC-USDT-SWAP,CLOSE_LONG,2.1100
2026-07-05T22:35:22.103009,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.2823
2026-07-06T05:28:07.553051,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.4363
2026-07-06T12:19:05.616062,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.1673
2026-07-06T12:46:01.744078,OKX,DOGE-USDT-SWAP,CLOSE_LONG,-1.4000
2026-07-06T13:00:05.773661,OKX,SOL-USDT-SWAP,CLOSE_LONG,-0.3891
2026-07-06T13:45:09.310475,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.2982
2026-07-06T13:50:40.940705,OKX,DOGE-USDT-SWAP,CLOSE_SHORT,1.2561
2026-07-06T14:25:39.231039,OKX,SOL-USDT-SWAP,CLOSE_LONG,1.7141
2026-07-06T15:09:05.980659,OKX,XRP-USDT-SWAP,CLOSE_SHORT,-1.1942
2026-07-06T23:20:30.856901,OKX,SOL-USDT-SWAP,CLOSE_LONG,1.1846
2026-07-07T00:14:20.222795,OKX,ARB-USDT-SWAP,CLOSE_LONG,1.4695
2026-07-07T14:00:10.721971,OKX,ARB-USDT-SWAP,CLOSE_LONG,-2.1140
2026-07-07T14:58:15.747686,OKX,SOL-USDT-SWAP,CLOSE_LONG,-0.0611
2026-07-07T14:58:16.015912,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-1.0779
2026-07-07T19:00:16.213582,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.3630
2026-07-07T22:00:54.816943,OKX,BNB-USDT-SWAP,CLOSE_SHORT,-0.1737
2026-07-08T01:35:53.187972,OKX,BNB-USDT-SWAP,CLOSE_LONG,-0.1389
2026-07-08T17:30:09.576350,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-2.0027
2026-07-08T23:51:35.426293,OKX,SOL-USDT-SWAP,CLOSE_SHORT,3.3275
2026-07-09T01:09:50.467468,OKX,BNB-USDT-SWAP,CLOSE_SHORT,-1.5103
2026-07-09T07:06:02.056078,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.9867
2026-07-09T08:17:50.650586,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.0706
2026-07-09T10:52:53.937183,OKX,ARB-USDT-SWAP,CLOSE_LONG,-2.1929
2026-07-09T19:45:16.604725,OKX,ARB-USDT-SWAP,CLOSE_LONG,2.1724
2026-07-09T21:17:11.796447,OKX,ARB-USDT-SWAP,CLOSE_LONG,-2.0092
2026-07-10T09:53:58.011808,OKX,ARB-USDT-SWAP,CLOSE_LONG,-0.3731
2026-07-10T09:53:59.161276,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.1071
2026-07-10T14:18:53.499105,OKX,SOL-USDT-SWAP,CLOSE_LONG,-2.0495
2026-07-10T14:18:58.611233,OKX,SOL-USDT-SWAP,CLOSE_LONG,-2.0495
2026-07-10T15:01:55.144675,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-0.7664
2026-07-10T15:01:55.668737,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-0.7553
2026-07-10T16:57:16.575166,OKX,BNB-USDT-SWAP,CLOSE_LONG,2.5605
2026-07-10T19:38:24.910998,OKX,ARB-USDT-SWAP,CLOSE_SHORT,0.2173
2026-07-10T20:43:11.118965,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-0.0652
2026-07-11T13:15:03.409090,OKX,DOT-USDT-SWAP,CLOSE_SHORT,-0.1832
2026-07-11T13:15:04.226164,OKX,DOT-USDT-SWAP,CLOSE_SHORT,-0.1832
2026-07-11T14:38:15.536530,OKX,ARB-USDT-SWAP,CLOSE_LONG,2.0990
2026-07-11T14:38:16.266177,OKX,ARB-USDT-SWAP,CLOSE_LONG,2.6964
2026-07-11T15:11:12.514733,OKX,SOL-USDT-SWAP,CLOSE_SHORT,1.0436
2026-07-11T15:21:23.758123,OKX,SOL-USDT-SWAP,CLOSE_SHORT,0.9808
2026-07-11T15:23:04.665981,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.3324
2026-07-11T15:23:06.840992,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.2804
2026-07-11T15:25:56.742059,OKX,DOT-USDT-SWAP,CLOSE_LONG,1.2821
2026-07-11T15:33:17.231273,OKX,DOT-USDT-SWAP,CLOSE_LONG,1.3164
2026-07-11T15:37:19.882818,OKX,ARB-USDT-SWAP,CLOSE_LONG,-1.7615
2026-07-11T16:16:12.202038,OKX,ARB-USDT-SWAP,CLOSE_LONG,-0.6816
2026-07-11T16:16:13.979051,OKX,ARB-USDT-SWAP,CLOSE_LONG,2.6188
2026-07-11T16:47:03.118979,OKX,ARB-USDT-SWAP,CLOSE_LONG,-0.1122
2026-07-11T17:17:38.850840,OKX,ARB-USDT-SWAP,CLOSE_LONG,-1.0485
2026-07-11T17:22:21.927152,OKX,ARB-USDT-SWAP,CLOSE_LONG,-1.3195
2026-07-11T23:08:39.534691,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.4857
2026-07-11T23:08:40.306838,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.3479
2026-07-12T00:04:20.674290,OKX,BNB-USDT-SWAP,CLOSE_LONG,-1.3755
2026-07-12T01:35:39.622906,OKX,SOL-USDT-SWAP,CLOSE_SHORT,2.5778
2026-07-12T01:41:14.951674,OKX,SOL-USDT-SWAP,CLOSE_SHORT,2.3652
2026-07-12T10:36:49.678232,OKX,ARB-USDT-SWAP,CLOSE_SHORT,1.5013
2026-07-12T11:29:52.759650,OKX,ARB-USDT-SWAP,CLOSE_SHORT,1.0377
2026-07-12T11:30:07.789877,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-1.4994
2026-07-12T11:36:36.430430,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.2498
2026-07-12T11:40:37.686113,OKX,BNB-USDT-SWAP,CLOSE_SHORT,0.6018
2026-07-12T11:45:38.669820,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.6867
2026-07-12T12:02:22.799538,OKX,BNB-USDT-SWAP,CLOSE_LONG,3.3606
2026-07-12T14:59:35.968535,OKX,ARB-USDT-SWAP,CLOSE_LONG,-1.5428
2026-07-12T22:03:55.440114,OKX,SOL-USDT-SWAP,CLOSE_LONG,0.7236
2026-07-12T22:04:11.871324,OKX,SOL-USDT-SWAP,CLOSE_LONG,0.8829
2026-07-13T00:10:21.547711,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.4373
2026-07-13T00:10:21.855833,OKX,LINK-USDT-SWAP,CLOSE_SHORT,-0.8246
2026-07-13T00:10:22.435111,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.4489
2026-07-13T00:40:34.448346,OKX,LINK-USDT-SWAP,CLOSE_LONG,-0.0750
2026-07-13T00:40:34.707811,OKX,SOL-USDT-SWAP,CLOSE_LONG,0.4438
2026-07-13T00:40:34.825753,OKX,SOL-USDT-SWAP,CLOSE_LONG,0.5357
2026-07-13T12:36:13.369605,OKX,LINK-USDT-SWAP,CLOSE_LONG,-1.1776
2026-07-13T13:13:56.508345,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.2780
2026-07-13T13:15:08.437020,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.5625
2026-07-13T15:00:28.175985,OKX,LINK-USDT-SWAP,CLOSE_SHORT,0.1002
2026-07-13T15:01:03.717489,OKX,SOL-USDT-SWAP,CLOSE_SHORT,0.7812
2026-07-13T15:01:05.161612,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.6737
2026-07-13T16:35:36.328488,OKX,DOGE-USDT-SWAP,CLOSE_LONG,-0.6257
2026-07-13T17:36:35.112689,OKX,SOL-USDT-SWAP,CLOSE_LONG,-0.7794
2026-07-13T17:36:55.301396,OKX,DOT-USDT-SWAP,CLOSE_LONG,-1.3128
2026-07-13T17:36:55.731482,OKX,DOT-USDT-SWAP,CLOSE_LONG,-1.2057
2026-07-14T00:00:04.379563,OKX,DOGE-USDT-SWAP,CLOSE_SHORT,-0.0973
2026-07-14T00:33:57.047976,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.6827
2026-07-14T00:54:26.474717,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.6960
2026-07-14T11:38:32.516916,OKX,DOT-USDT-SWAP,CLOSE_LONG,-0.9122
2026-07-14T11:38:34.480624,OKX,DOT-USDT-SWAP,CLOSE_LONG,-0.9006
2026-07-14T12:30:23.314028,OKX,DOT-USDT-SWAP,CLOSE_SHORT,-1.1240
2026-07-14T12:30:24.873211,OKX,DOT-USDT-SWAP,CLOSE_SHORT,-1.1957
2026-07-14T12:37:13.520304,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.0734
2026-07-14T12:37:17.331020,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.0864
2026-07-14T15:32:01.819807,OKX,SOL-USDT-SWAP,CLOSE_LONG,2.8087
2026-07-14T15:32:02.128721,OKX,SOL-USDT-SWAP,CLOSE_LONG,2.8492
2026-07-14T16:17:31.794822,OKX,LINK-USDT-SWAP,CLOSE_LONG,0.6455
2026-07-14T19:28:38.104173,OKX,DOT-USDT-SWAP,CLOSE_LONG,1.1718
2026-07-14T19:28:40.309002,OKX,DOT-USDT-SWAP,CLOSE_LONG,1.1718
2026-07-15T06:33:11.525981,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-1.4085
2026-07-15T12:30:11.315717,OKX,LINK-USDT-SWAP,CLOSE_SHORT,-1.0254
2026-07-15T13:02:22.390126,OKX,SOL-USDT-SWAP,CLOSE_LONG,1.3436
2026-07-15T15:08:42.560235,OKX,LINK-USDT-SWAP,CLOSE_LONG,2.6350
2026-07-15T16:20:49.962506,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.9513
2026-07-15T19:20:16.752550,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.0649
2026-07-16T07:36:34.450041,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.4334
2026-07-16T08:14:52.169121,OKX,LINK-USDT-SWAP,CLOSE_LONG,-0.8132
2026-07-16T15:14:08.906490,OKX,LINK-USDT-SWAP,CLOSE_SHORT,-0.1194
2026-07-16T15:27:08.577834,OKX,LINK-USDT-SWAP,CLOSE_LONG,1.1582
2026-07-16T17:52:12.897254,OKX,SOL-USDT-SWAP,CLOSE_LONG,-1.1651
2026-07-16T18:21:59.759038,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.0225
2026-07-16T21:23:21.597524,OKX,ARB-USDT-SWAP,CLOSE_LONG,0.1342
2026-07-16T23:18:54.798890,OKX,BNB-USDT-SWAP,CLOSE_LONG,-1.1230
2026-07-17T11:51:22.470714,OKX,ARB-USDT-SWAP,CLOSE_LONG,-0.9641
2026-07-17T13:58:10.248157,OKX,ARB-USDT-SWAP,CLOSE_SHORT,-1.1789
2026-07-17T14:04:03.460437,OKX,SOL-USDT-SWAP,CLOSE_SHORT,2.5134
2026-07-17T16:10:09.156609,OKX,BNB-USDT-SWAP,CLOSE_SHORT,2.6088
2026-07-17T16:10:21.455706,OKX,SOL-USDT-SWAP,CLOSE_SHORT,-0.9434
2026-07-17T19:43:08.931878,OKX,ADA-USDT-SWAP,CLOSE_LONG,1.8337
2026-07-18T14:05:38.753128,OKX,ADA-USDT-SWAP,CLOSE_LONG,-0.9674
2026-07-18T18:04:53.753078,OKX,SOL-USDT-SWAP,CLOSE_LONG,1.7790
2026-07-18T18:25:11.511739,OKX,ADA-USDT-SWAP,CLOSE_SHORT,-0.3023
2026-07-20T00:11:40.280819,OKX,LINK-USDT-SWAP,CLOSE_SHORT,-1.1001
2026-07-20T05:12:10.304019,OKX,LINK-USDT-SWAP,CLOSE_LONG,-0.0837
2026-07-20T15:08:57.267534,OKX,LINK-USDT-SWAP,CLOSE_LONG,1.1597
2026-07-20T15:10:02.332507,OKX,LINK-USDT-SWAP,CLOSE_SHORT,-1.2914
2026-07-21T13:24:34.901354,UPBIT,KRW-ERA,CLOSE_LONG,-3.1447
2026-07-21T14:51:23.896826,UPBIT,KRW-ERA,CLOSE_LONG,-3.2258
2026-07-22T13:48:54.073919,UPBIT,KRW-RE,CLOSE_LONG,-0.9722
2026-07-22T17:26:36.808972,OKX,ADA-USDT-SWAP,CLOSE_LONG,-1.3866
